"cohort","patient","cell","MES","AC","OPC","NPC","state","bp_x","bp_y"
"Smart-seq2","MGH85","MGH85-P4-C10",-0.105883465402042,-0.110171174412487,0.0678887256014397,0.13270622130856,"NPC",0.0906061810605404,0.238589686710602
"Smart-seq2","MGH85","MGH85-P4-C11",-0.278019057144974,-0.253633145979216,-0.106139143434729,0.229246956451218,"NPC",0.417256928322426,0.482880102430434
"Smart-seq2","MGH85","MGH85-P4-C12",-0.0927054223624458,-0.332681852210915,0.0630717395508535,0.267917011166606,"NPC",0.268847884873861,0.360622433529051
"Smart-seq2","MGH85","MGH85-P4-D02",-0.158929583714009,-0.11913573121769,0.490165599918713,0.358382413481273,"OPC",-0.17859761028071,0.609301331136403
"Smart-seq2","MGH85","MGH85-P4-D03",-0.090176785970879,-0.106752062774203,0.320852920798937,0.373268111965167,"NPC",0.0737039784568127,0.463444897936046
"Smart-seq2","MGH85","MGH85-P4-D05",-0.126971015261593,-0.1328833564955,0.408110554565635,0.239202435378256,"OPC",-0.225161532776072,0.535081569827228
"Smart-seq2","MGH85","MGH85-P4-D07",-0.348698723760778,-0.324993000406174,0.389971050228131,0.340804131883063,"OPC",-0.0692442233026953,0.714964050634305
"Smart-seq2","MGH85","MGH85-P4-D09",-0.20424497676468,-0.335099755578262,0.137611998535645,0.325392757593604,"NPC",0.248268567612398,0.529637734358284
"Smart-seq2","MGH85","MGH85-P4-D10",-0.174002584859988,0.046170645209751,0.563756002187813,0.340681858763465,"OPC",-0.290511863479672,0.517585356978062
"Smart-seq2","MGH85","MGH85-P4-D11",-0.108608298251009,-0.127556883415519,0.55237270460879,0.308664395331132,"OPC",-0.314648165450084,0.660981002859799
"Smart-seq2","MGH85","MGH85-P4-D12",-0.184346652280818,-0.202759011520932,0.4292799847662,0.329494532024538,"OPC",-0.137222108790821,0.613626637047018
"Smart-seq2","MGH85","MGH85-P4-F01",-0.1281337679936,-0.252175443095944,0.435643272623628,0.0479922162038658,"OPC",-0.472644828389354,0.563777040617228
"Smart-seq2","MGH85","MGH85-P4-F02",-0.190935794931481,0.00901342360976221,0.535375298678921,0.318321198606467,"OPC",-0.283393299663385,0.526361875069159
"Smart-seq2","MGH85","MGH85-P4-F04",-0.0629784795093186,-0.13872131683626,0.348548169677611,0.330205837369477,"OPC",-0.0262226283103656,0.41152664918693
"Smart-seq2","MGH85","MGH85-P4-F05",-0.0671206840121766,-0.256538202421485,0.212072336385877,0.110303184032587,"OPC",-0.139821975594204,0.279193020398054
"Smart-seq2","MGH85","MGH85-P4-F06",-0.241212523228485,-0.270886664329054,0.485767253634261,0.415020623580242,"OPC",-0.0986171366620576,0.726979776862746
"Smart-seq2","MGH85","MGH85-P4-F07",-0.15495468658204,-0.172588032222735,0.399823548539847,0.0646769219199143,"OPC",-0.416998188265956,0.554778235121887
"Smart-seq2","MGH85","MGH85-P4-F08",-0.264034665723698,-0.25150393088655,0.639945057239327,0.489427390167621,"OPC",-0.202283137409062,0.891448988125877
"Smart-seq2","MGH85","MGH85-P4-F09",-0.0969129293303953,-0.0170230060359446,0.442623743386202,0.233851935515521,"OPC",-0.273541918097627,0.459646749422147
"Smart-seq2","MGH85","MGH85-P4-G01",-0.0943786589591651,-0.0470969614095844,0.374249934715855,0.183453236362962,"OPC",-0.251927126624335,0.42134689612544
"Smart-seq2","MGH85","MGH85-P4-G02",-0.253435437374804,-0.0392226134891503,0.452331132978459,0.244500045432246,"OPC",-0.272418711121338,0.491553746467609
"Smart-seq2","MGH85","MGH85-P4-G03",-0.239730888717433,0.0682472210955375,0.418362510351679,-0.0112232852660812,"OPC",-0.515597204927391,0.350115289256141
"Smart-seq2","MGH85","MGH85-P4-G04",-0.332728890822126,-0.102136204709736,0.18156348223252,0.278585669114869,"NPC",0.133592704028663,0.380721873824605
"Smart-seq2","MGH85","MGH85-P4-G05",-0.151768442690999,-0.144939307110408,0.423062128963829,0.356725327013222,"OPC",-0.0926631845884474,0.568001436074237
"Smart-seq2","MGH85","MGH85-P4-G06",-0.137350743236681,-0.326929181703179,0.606298927393256,0.488579633056682,"OPC",-0.160557913121146,0.743649670629937
"Smart-seq2","MGH85","MGH85-P4-G07",-0.15721571161339,-0.237836907739501,0.281586050534549,0.32313436228274,"NPC",0.058729759688714,0.48035007389613
"Smart-seq2","MGH85","MGH85-P4-G08",-0.0279452289651438,-0.191728384578525,0.335221809987939,0.329818370540924,"OPC",-0.0077745295593495,0.363167038953083
"Smart-seq2","MGH85","MGH85-P4-G10",-0.0863457491220586,-0.578610004931938,-0.0418275174546366,0.694216872106468,"NPC",0.79580383705712,0.780562621228526
"Smart-seq2","MGH85","MGH85-P4-G11",-0.0576661029722974,-0.032864508152907,0.678971816305199,0.227702035079179,"OPC",-0.537315731574693,0.711836324458106
"Smart-seq2","MGH85","MGH85-P4-G12",-0.0401663648471947,-0.0378594637185077,0.572096450349288,0.183831214108038,"OPC",-0.473283229626074,0.609955914067795
"Smart-seq2","MGH85","MGH85-P4-H01",0.0557572203701353,-0.141550361394963,0.468686465301499,0.285498281690315,"OPC",-0.242679549562236,0.412929244931364
"Smart-seq2","MGH85","MGH85-P4-H03",-0.174440172202661,-0.0774257999100526,0.49764853299781,0.412261122966236,"OPC",-0.118210079326063,0.575074332907863
"Smart-seq2","MGH85","MGH85-P4-H05",0.0658640863832858,0.0372667659382642,0.506231009161336,0.452019806774219,"OPC",-0.0761639278028009,0.44036692277805
"Smart-seq2","MGH85","MGH85-P4-H06",-0.0396061635228288,-0.195064186987442,0.513943521202901,0.119206021638683,"OPC",-0.479993621185216,0.55354968472573
"Smart-seq2","MGH85","MGH85-P4-H07",-0.111084910403589,-0.0334934980428131,0.521233903246174,0.388330640806621,"OPC",-0.180024676024161,0.554727401288987
"Smart-seq2","MGH85","MGH85-P4-H08",-0.210969487176555,-0.149501014297722,0.291180091462073,0.220363353015669,"OPC",-0.0987115957208391,0.440681105759795
"Smart-seq2","MGH85","MGH85-P4-H09",-0.176921693389172,0.102689366923991,0.336388869633859,0.319654381772486,"OPC",-0.0239429800243507,0.233699502709868
"Smart-seq2","MGH85","MGH85-P6-A01",-0.296378270560256,-0.321495137187048,0.489701256407657,0.388535053689472,"OPC",-0.139032236151155,0.786079526967913
"Smart-seq2","MGH85","MGH85-P6-A03",-0.216736685844949,-0.0165350224863549,0.513860491244996,0.555012116265609,"NPC",0.0581801865394764,0.571547138751964
"Smart-seq2","MGH85","MGH85-P6-A04",-0.115007543105442,-0.0468801278977564,0.20300547296483,0.0120304869791252,"OPC",-0.252143112636664,0.249885600862587
"Smart-seq2","MGH85","MGH85-P6-A05",-0.0909229886755988,-0.0538644035354542,0.213692248168396,0.143312499191428,"OPC",-0.0981227263172783,0.267556651703851
"Smart-seq2","MGH85","MGH85-P6-A06",-0.214727115391962,-0.0875352959556666,0.510829614308203,0.216332133699997,"OPC",-0.372392157422199,0.598364910263869
"Smart-seq2","MGH85","MGH85-P6-A07",0.0487514170592653,-0.217539097953853,0.376779017451317,0.432377298905758,"NPC",0.0780609070280753,0.383625881846493
"Smart-seq2","MGH85","MGH85-P6-A09",-0.125698163376448,0.0606800643223697,0.414243330260499,0.127501148438634,"OPC",-0.363723016831535,0.353563265938129
"Smart-seq2","MGH85","MGH85-P6-A10",-0.24061900316894,-0.133041482511105,0.47698518830445,0.320506467497036,"OPC",-0.209738720649373,0.610026670815554
"Smart-seq2","MGH85","MGH85-P6-A11",-0.250430126607391,-0.210138158501695,0.650204957369969,0.324847298456027,"OPC",-0.406381735609964,0.860343115871664
"Smart-seq2","MGH85","MGH85-P6-A12",-0.176822271552397,-0.0762079224178367,0.251919896139369,0.395373215504344,"NPC",0.193397469995051,0.471581137922181
"Smart-seq2","MGH85","MGH85-P6-B01",-0.251586858049001,-0.18316727147192,0.36299476694316,0.173837243516777,"OPC",-0.249939836373189,0.54616203841508
"Smart-seq2","MGH85","MGH85-P6-B03",-0.128607817192266,-0.161207267875301,0.152477608963906,0.226992385181714,"NPC",0.103685322160373,0.35560020237398
"Smart-seq2","MGH85","MGH85-P6-B05",-0.113054128085685,-0.0517556482380932,0.332113245110902,0.179602921729009,"OPC",-0.204779673366248,0.383868893348996
"Smart-seq2","MGH85","MGH85-P6-B06",-0.103113559532938,-0.056016787314116,0.630284447420762,0.292325537177577,"OPC",-0.420033810375005,0.686301234734878
"Smart-seq2","MGH85","MGH85-P6-B07",-0.0791296640070698,-0.162916101312443,0.435589454772424,0.38145650333942,"OPC",-0.0760568368771661,0.514719118779494
"Smart-seq2","MGH85","MGH85-P6-B08",-0.0726355805982395,-0.232415825031657,0.325321769754195,0.265201073065969,"OPC",-0.0842285276193738,0.397957350352434
"Smart-seq2","MGH85","MGH85-P6-B09",-0.103110018618874,-0.358357287090512,-0.231367154400169,0.579889442210263,"NPC",0.856990944098189,0.682999460829137
"Smart-seq2","MGH85","MGH85-P6-B10",-0.153663995840763,-0.135195493606767,0.554605141885207,0.289373178850074,"OPC",-0.339401907640256,0.689800635491974
"Smart-seq2","MGH85","MGH85-P6-B11",1.66998475026325e-05,0.120148147556556,0.117478872301263,0.0501277579508173,"AC",-0.163668042845792,-0.00266927525529237
"Smart-seq2","MGH85","MGH85-P6-B12",-0.176697622197666,0.0735916539119011,0.73791223610565,0.274524130631281,"OPC",-0.549312437684659,0.664320582193749
"Smart-seq2","MGH85","MGH85-P6-C01",-0.0746043802845197,-0.123561354642017,0.211823442604207,0.180774092756524,"OPC",-0.0441133870965382,0.286427822888727
"Smart-seq2","MGH85","MGH85-P6-C02",-0.104735035992933,-0.417920346870835,0.547770760500922,0.291987651464754,"OPC",-0.328587312527241,0.652505796493855
"Smart-seq2","MGH85","MGH85-P6-C04",-0.126921218236562,-0.615264614544486,-0.268340782548937,0.606949058984152,"NPC",0.907113593275863,0.733870277220714
"Smart-seq2","MGH85","MGH85-P6-C05",-0.0381394297968775,-0.275744161158452,0.20990181372075,0.473449196935006,"NPC",0.337479766575102,0.511588626731883
"Smart-seq2","MGH85","MGH85-P6-C06",-0.366269992874538,-0.292877988161128,0.273151965305675,0.549171401871599,"NPC",0.35165030466995,0.842049390032727
"Smart-seq2","MGH85","MGH85-P6-C09",-0.13623989271819,-0.316532958361488,0.309538020538943,0.122195434763201,"OPC",-0.24773625805479,0.445777913257133
"Smart-seq2","MGH85","MGH85-P6-C10",0.00381679578754623,-0.208386274610306,0.467924095780124,0.229626189303561,"OPC",-0.308358436114034,0.464107299992577
"Smart-seq2","MGH85","MGH85-P6-C11",-0.246543731227673,-0.420146486832792,-0.208205810164981,0.548605105266019,"NPC",0.812958923247445,0.795148836493691
"Smart-seq2","MGH85","MGH85-P6-C12",-0.198723348530834,-0.244827250731063,0.38382101638929,0.303195173025905,"OPC",-0.111867089804582,0.582544364920124
"Smart-seq2","MGH85","MGH85-P6-D01",-0.110515125385967,-0.207900492202002,0.475925594052289,-0.0390545114880719,"OPC",-0.599298848598085,0.586440719438256
"Smart-seq2","MGH85","MGH85-P6-D02",-0.237566316286021,-0.0856151377150045,0.628501138318925,0.263322825757211,"OPC",-0.449089400850185,0.714116276033929
"Smart-seq2","MGH85","MGH85-P6-D03",-0.0334925430246951,-0.10957762320863,0.509026329670418,0.0961870308203809,"OPC",-0.498597377959957,0.542518872695114
"Smart-seq2","MGH85","MGH85-P6-D06",-0.0189562072000912,-0.210977973317891,0.115709202625116,0.219525867484348,"NPC",0.142500571878232,0.238482074684439
"Smart-seq2","MGH85","MGH85-P6-D08",-0.063086888381103,-0.108311076552412,0.122128924778663,0.267562895240158,"NPC",0.195894295627845,0.330649783621261
"Smart-seq2","MGH85","MGH85-P6-D11",-0.0824069058066996,-0.188763505790189,0.328751362906173,0.102382960223323,"OPC",-0.294392431626611,0.411158268712872
"Smart-seq2","MGH85","MGH85-P6-E01",-0.144755443319672,0.104845467819969,0.591999586438388,-0.043075977285274,"OPC",-0.709357310274018,0.487154118618419
"Smart-seq2","MGH85","MGH85-P6-E02",0.0377530275782039,-0.280083745432094,0.465301107693473,0.343500711521144,"OPC",-0.165815997631135,0.427548080115269
"Smart-seq2","MGH85","MGH85-P6-E03",-0.259670213300635,-0.18331366925862,0.354850086262116,0.264288505378883,"OPC",-0.125071237128107,0.538163755520736
"Smart-seq2","MGH85","MGH85-P6-E05",-0.0127871810303799,-0.0146575057073792,0.234139532211976,0.1666947583255,"OPC",-0.0941614314372209,0.246926713242355
"Smart-seq2","MGH85","MGH85-P6-E06",-0.152281373567727,0.0649116415051699,0.22709851627554,0.703449716842378,"NPC",0.562035956524555,0.638538075337208
"Smart-seq2","MGH85","MGH85-P6-E07",-0.165695438704756,-0.144868067379394,0.499395300634465,0.222586147726984,"OPC",-0.352542898783566,0.644263368013859
"Smart-seq2","MGH85","MGH85-P6-E08",-0.269495424208305,-0.0867025404769103,0.445252487755389,0.0380862848723396,"OPC",-0.49279273789511,0.531955028232299
"Smart-seq2","MGH85","MGH85-P6-E09",-0.208193127806987,-0.295635546757528,0.430233516405085,0.391005355716844,"OPC",-0.0555124301390171,0.638426644212072
"Smart-seq2","MGH85","MGH85-P6-E10",-0.202385275559484,-0.329544835024371,0.11203049863121,0.153175098338407,"NPC",0.0581704517239338,0.355560373897891
"Smart-seq2","MGH85","MGH85-P6-E11",-0.152335738917135,-0.134942804834041,0.181769284895448,0.0133359084811969,"OPC",-0.22457547459399,0.316712089729489
"Smart-seq2","MGH85","MGH85-P6-E12",-0.142783215941128,-0.00842920236288203,0.31682188564104,0.0222717943613097,"OPC",-0.372450789913731,0.325251088003922
"Smart-seq2","MGH85","MGH85-P6-F01",0.0481614431917639,-0.0565044226997703,0.292900191135103,0.298000578502345,"NPC",0.00733960202516671,0.249839135310581
"Smart-seq2","MGH85","MGH85-P6-F03",-0.135126348282419,-0.240165308602713,0.359871863154144,0.212132873650207,"OPC",-0.198794592046567,0.494998211436564
"Smart-seq2","MGH85","MGH85-P6-F04",0.0111324129827391,-0.205194822233741,0.552239419324014,0.425605444158917,"OPC",-0.172018883758376,0.541107006341274
"Smart-seq2","MGH85","MGH85-P6-F05",-0.241402920007359,-0.173784508495701,0.324035379647964,0.24965780578562,"OPC",-0.103501095939745,0.497819888143665
"Smart-seq2","MGH85","MGH85-P6-F07",-0.0427000109678582,-0.0835127733697226,0.393359339395954,0.144609645997635,"OPC",-0.32048432379725,0.436059350363813
"Smart-seq2","MGH85","MGH85-P6-F08",-0.077720445634512,-0.0647300627140437,0.456608150665223,0.0557350665434858,"OPC",-0.486326256837832,0.521338213379267
"Smart-seq2","MGH85","MGH85-P6-F09",-0.194645897747511,-0.193262105622626,0.412050414923543,0.0493518359244948,"OPC",-0.446466481678088,0.60531252054617
"Smart-seq2","MGH85","MGH85-P6-F12",-0.210110329449856,-0.149546140610014,0.382870150464,0.411260183421165,"NPC",0.0403875329106638,0.56080632403118
"Smart-seq2","MGH85","MGH85-P6-G01",-0.139853884048559,-0.206107922245494,0.294133988757712,0.161339786372944,"OPC",-0.179885786871694,0.433987872806271
"Smart-seq2","MGH85","MGH85-P6-G03",0.0155929894805595,-0.0254924003381624,0.59577380532932,0.100284158689025,"OPC",-0.580617922632186,0.58018081584876
"Smart-seq2","MGH85","MGH85-P6-G05",-0.306379806228405,-0.169345390313732,0.530768584063395,0.482818329220145,"OPC",-0.0675702352014315,0.700113974377127
"Smart-seq2","MGH85","MGH85-P6-G06",-0.260619691674252,-0.00840083786589019,0.4166900314441,0.280118768673111,"OPC",-0.184688143656986,0.425090869309991
"Smart-seq2","MGH85","MGH85-P6-G07",-0.22482619188135,-0.0306579331857185,0.233919779578559,0.414197326511522,"NPC",0.239126154926486,0.444855259697241
"Smart-seq2","MGH85","MGH85-P6-G08",-0.100674293769576,-0.0979333453053639,0.570679508209675,0.405653292499766,"OPC",-0.220362419127748,0.668612853515038
"Smart-seq2","MGH85","MGH85-P6-G09",-0.123551778862691,-0.0999853896375512,0.695654144504236,0.421299560132243,"OPC",-0.34976675792312,0.795639534141787
"Smart-seq2","MGH85","MGH85-P6-G10",-0.206165270981152,-0.14053320624156,0.351884750635426,0.347254472115951,"OPC",-0.00666466211681667,0.492417956876986
"Smart-seq2","MGH85","MGH85-P6-H03",-0.238165944385869,-0.0356689192423971,0.926499048250918,0.153275263816317,"OPC",-0.826374618763865,0.962167967493315
"Smart-seq2","MGH85","MGH85-P6-H04",0.012944389854434,-0.150170769282575,0.427278866941488,0.131088720877723,"OPC",-0.374277371510508,0.414334477087054
"Smart-seq2","MGH85","MGH85-P6-H05",-0.290721094025098,-0.30382822662661,0.322896519559647,0.145430066090067,"OPC",-0.235685957415552,0.613617613584745
"Smart-seq2","MGH85","MGH85-P6-H06",-0.0794993078325934,-0.0116249632553321,0.422150927014967,0.184522089871204,"OPC",-0.307578717542454,0.433775890270299
"Smart-seq2","MGH85","MGH85-P6-H08",-0.193500935732644,-0.163432194157549,0.514051304282576,0.0364427313465061,"OPC",-0.563264141828545,0.677483498440125
"Smart-seq2","MGH85","MGH85-P6-H10",-0.0804294440240411,-0.236829483134878,0.192397628724628,0.0845351048090143,"OPC",-0.147778866612223,0.272827072748669
"Smart-seq2","MGH85","MGH85-P6-H11",-0.264107071211681,-0.0866291710585719,0.36339648005395,0.167017603260687,"OPC",-0.258674343641924,0.450025651112521
"Smart-seq2","MGH85","MGH85-P6-H12",0.289554095189336,-0.160134739544833,0.246414822956257,0.115052803190179,"MES",0.535743269370679,-0.0431392722330796
"Smart-seq2","BT1160","BT1160-P1-A01",-0.0979748779219159,-0.168801920099683,0.248208680389469,0.551876426378115,"NPC",0.382576229774522,0.649851304300031
"Smart-seq2","BT1160","BT1160-P1-A02",0.0307201979614379,0.0137187265323558,0.237523799442991,0.181021801748144,"OPC",-0.0792954952063355,0.206803601481553
"Smart-seq2","BT1160","BT1160-P1-A03",-0.0980752775385628,-0.429994537392877,0.0873155884278143,0.417081973677202,"NPC",0.411172813812351,0.515157251215764
"Smart-seq2","BT1160","BT1160-P1-A04",-0.356793720995917,-0.333510177479932,0.220424428375267,0.706645406372059,"NPC",0.571648638190337,1.04015558385199
"Smart-seq2","BT1160","BT1160-P1-A05",0.0435468021736214,-0.288566978720198,0.116127399029139,0.292338341299263,"NPC",0.234146817042013,0.248791539125642
"Smart-seq2","BT1160","BT1160-P1-A06",-0.131545628976063,-0.251497562392834,0.466611610323454,0.458924111742808,"OPC",-0.0110483033734767,0.598157239299517
"Smart-seq2","BT1160","BT1160-P1-A07",-0.128605410902536,-0.365992130111147,0.147076329298529,0.578476366674769,"NPC",0.517426922438457,0.707081777577305
"Smart-seq2","BT1160","BT1160-P1-A08",-0.0070011423495242,-0.272927630782978,0.595805309205396,0.272268715021518,"OPC",-0.404398084155375,0.60280645155492
"Smart-seq2","BT1160","BT1160-P1-A09",-0.0984080437459475,-0.249704166435913,0.100990257868958,0.307150451888164,"NPC",0.270421528937089,0.405558495634112
"Smart-seq2","BT1160","BT1160-P1-A10",-0.00319359618536263,-0.22043361537596,0.305410959343943,0.403156079238949,"NPC",0.134543120873998,0.406349675424311
"Smart-seq2","BT1160","BT1160-P1-A11",0.0951001129592671,-0.306014380054942,0.234398403289105,0.430222522812517,"NPC",0.258005215162704,0.33512240985325
"Smart-seq2","BT1160","BT1160-P1-A12",-0.157125965846375,-0.149426192379347,0.280684630075595,0.243280381975158,"OPC",-0.052978182564986,0.430110822454942
"Smart-seq2","BT1160","BT1160-P1-B01",-0.0958095340872459,-0.316675038339016,0.188787982688862,0.206636756570371,"NPC",0.0255232300011777,0.302446290657617
"Smart-seq2","BT1160","BT1160-P1-B02",-0.0886745272261112,-0.199034359132396,0.366262358888002,0.452242557031167,"NPC",0.118997797155985,0.540917084257279
"Smart-seq2","BT1160","BT1160-P1-B03",-0.0156720369509348,-0.346850312077911,0.234698397740813,0.369285168082944,"NPC",0.1821669469171,0.384957205033879
"Smart-seq2","BT1160","BT1160-P1-B04",-0.100979015469044,-0.408769469881303,0.00810636123916053,0.251668771415824,"NPC",0.31447891333927,0.352647786884868
"Smart-seq2","BT1160","BT1160-P1-B05",-0.113112835526356,-0.349729869885568,-0.139494364225403,0.550253288313101,"NPC",0.756807810049246,0.663366123839456
"Smart-seq2","BT1160","BT1160-P1-B06",-0.18471283016841,-0.226017980719326,0.0951861263941463,0.43327960906986,"NPC",0.420178909911715,0.61799243923827
"Smart-seq2","BT1160","BT1160-P1-B07",-0.098746741893579,-0.440237190288935,0.442232078060704,0.423486520652969,"OPC",-0.0267937679868521,0.540978819954283
"Smart-seq2","BT1160","BT1160-P1-B08",-0.0166670571114226,-0.350573078244803,0.193420516386713,0.530400993189933,"NPC",0.41897839869617,0.547068050301356
"Smart-seq2","BT1160","BT1160-P1-B09",-0.102684329382567,-0.25484675886739,0.18438675972861,0.29059624555356,"NPC",0.145624618432014,0.393280574936127
"Smart-seq2","BT1160","BT1160-P1-B10",0.191129601236926,-0.500438580221681,0.361076662468874,0.180328022713942,"OPC",-0.239701873477092,0.169947061231949
"Smart-seq2","BT1160","BT1160-P1-B11",-0.21017833550729,-0.0489663494638286,0.458384417513912,0.278161571668102,"OPC",-0.239059290301152,0.507350766977741
"Smart-seq2","BT1160","BT1160-P1-B12",-0.0747604762366662,0.0624317923380161,0.403816473265275,0.167914170818251,"OPC",-0.305564703318365,0.341384680927259
"Smart-seq2","BT1160","BT1160-P1-C01",-0.0153106716282331,-0.231660274372143,0.271795928832109,0.600212115652885,"NPC",0.409707207374957,0.615522787281118
"Smart-seq2","BT1160","BT1160-P1-C02",-0.0232237508998481,-0.122264696863116,0.369752784812238,0.45750194506103,"NPC",0.121345903106554,0.480725695960878
"Smart-seq2","BT1160","BT1160-P1-C04",-0.162530598290177,-0.34526348059174,0.359087761575476,0.21824971733493,"OPC",-0.190093998151448,0.521618359865653
"Smart-seq2","BT1160","BT1160-P1-C07",-0.0224368184871644,-0.285838980505335,0.481935495924185,0.297013679576332,"OPC",-0.244791870188191,0.504372314411349
"Smart-seq2","BT1160","BT1160-P1-C08",-0.11617252363003,-0.542359114876409,0.0287093468027321,0.474050317260885,"NPC",0.531409879134601,0.590222840890915
"Smart-seq2","BT1160","BT1160-P1-C09",-0.124227801387586,-0.248811872184356,0.373596956132052,0.422285943653538,"NPC",0.0685868774487021,0.546513745041124
"Smart-seq2","BT1160","BT1160-P1-C10",-0.0418211071086111,-0.269390015868386,0.20501421540068,0.387023478803331,"NPC",0.241241341955969,0.428844585911943
"Smart-seq2","BT1160","BT1160-P1-C11",-0.0595812123530381,-0.216931757238204,0.251698248687566,0.614857479799771,"NPC",0.446954093704722,0.674438692152809
"Smart-seq2","BT1160","BT1160-P1-C12",-0.0674005195341031,-0.13469177937871,0.410835526531993,0.43614781379988,"NPC",0.0360633894129094,0.503548333333983
"Smart-seq2","BT1160","BT1160-P1-D01",0.0532232050479657,-0.349437600368612,0.344902589715987,0.429506939843211,"NPC",0.117168861833442,0.376283734795246
"Smart-seq2","BT1160","BT1160-P1-D02",-0.0658839197687184,-0.0578188361309565,0.392048841635183,0.274649815385867,"OPC",-0.160144468177181,0.44986767776614
"Smart-seq2","BT1160","BT1160-P1-D03",-0.16545443222486,-0.448509282901632,-0.0727334097470688,0.594254416122118,"NPC",0.737243568258172,0.759708848346978
"Smart-seq2","BT1160","BT1160-P1-D04",-0.0496131850587846,-0.360783359022052,-0.0299496327573698,0.378641098096114,"NPC",0.494252494303249,0.428254283154898
"Smart-seq2","BT1160","BT1160-P1-D05",-0.073910930556701,-0.0511782647872082,0.135561547929409,0.0505960651922682,"OPC",-0.117649145272443,0.186739812716617
"Smart-seq2","BT1160","BT1160-P1-D06",-0.0285769164765317,-0.445989494299164,0.185817269145375,0.428574612385158,"NPC",0.313544627943019,0.45715152886169
"Smart-seq2","BT1160","BT1160-P1-D07",-0.0545664885174327,-0.325513972800754,0.276118824980958,0.537785533780705,"NPC",0.335330847668333,0.592352022298138
"Smart-seq2","BT1160","BT1160-P1-D08",-0.0886977612345773,-0.315863327250278,0.385797181710996,0.294289808663923,"OPC",-0.126321875653964,0.474494942945573
"Smart-seq2","BT1160","BT1160-P1-D09",0.0184650503005842,-0.166814046314207,0.433823168758048,0.242093626062549,"OPC",-0.253056860226075,0.415358118457464
"Smart-seq2","BT1160","BT1160-P1-D10",-0.121077823336293,-0.309005237686222,0.160923328277538,0.519079413324029,"NPC",0.441649289731787,0.640157236660322
"Smart-seq2","BT1160","BT1160-P1-D11",-0.162465865935518,-0.375672402710732,0.097883634918579,0.515312755177919,"NPC",0.503276593786867,0.677778621113437
"Smart-seq2","BT1160","BT1160-P1-D12",-0.174638088984927,-0.249822390143356,0.259984276591817,0.555221874144574,"NPC",0.373216769239567,0.729859963129501
"Smart-seq2","BT1160","BT1160-P1-E01",-0.148630994764657,-0.245932742453666,0.251659089029072,0.572183677107976,"NPC",0.40111116463961,0.720814671872633
"Smart-seq2","BT1160","BT1160-P1-E02",-0.211959462598497,-0.325825393106788,0.301618535562412,0.308484241702859,"NPC",0.00987127221728741,0.520443704301357
"Smart-seq2","BT1160","BT1160-P1-E03",-0.22360677850273,-0.0302509529152492,0.333457062492925,0.588141333884217,"NPC",0.327324370228446,0.618392286799466
"Smart-seq2","BT1160","BT1160-P1-E04",-0.255286845580009,-0.353775607981225,0.199320203225867,0.21033198573632,"NPC",0.0157998107625371,0.465618831316329
"Smart-seq2","BT1160","BT1160-P1-E06",-0.214473669803442,-0.20704690627389,0.171477876972051,0.364695197495809,"NPC",0.254856824834345,0.571742103769699
"Smart-seq2","BT1160","BT1160-P1-E07",0.0361272984912232,-0.211619432161477,0.0744768980014123,0.244625539973608,"NPC",0.2266918045226,0.208498241482385
"Smart-seq2","BT1160","BT1160-P1-E08",-0.101172540746983,-0.111612219703999,0.390131458811536,0.364380947632846,"OPC",-0.0366798731919652,0.491303999558519
"Smart-seq2","BT1160","BT1160-P1-E09",-0.239694112024002,-0.414067066474529,0.111169831026293,0.4738438573147,"NPC",0.44644048738005,0.713537969338702
"Smart-seq2","BT1160","BT1160-P1-E10",-0.109564427260667,-0.367884038755251,0.28564742899576,0.255804293589376,"OPC",-0.0424246043930534,0.395211856256426
"Smart-seq2","BT1160","BT1160-P1-E11",-0.0746598973607138,-0.0166921132590624,0.350132301313277,0.13193722182735,"OPC",-0.28474518223527,0.366824414572339
"Smart-seq2","BT1160","BT1160-P1-E12",0.06485170159702,-0.00664074164069905,0.266200852821882,0.178294085160987,"OPC",-0.121554924606075,0.201349151224862
"Smart-seq2","BT1160","BT1160-P1-F01",-0.191979841980363,-0.607901509607542,-0.362285849702301,1.11832543326993,"NPC",1.31069567958131,1.31030527525029
"Smart-seq2","BT1160","BT1160-P1-F03",-0.0546356683784201,-0.451120326279208,-0.126446669197394,0.467256905064633,"NPC",0.67238331583346,0.521892573443053
"Smart-seq2","BT1160","BT1160-P1-F04",-0.236025522590019,-0.385883227733935,0.346761867888361,0.150107003947015,"OPC",-0.259007113953414,0.582787390478381
"Smart-seq2","BT1160","BT1160-P1-F05",-0.185773095529736,-0.381582994588211,0.173492027170041,0.405469572396016,"NPC",0.300975960832849,0.591242667925752
"Smart-seq2","BT1160","BT1160-P1-F06",-0.0449265201245757,-0.414502187207454,0.250906387616613,0.174340388665159,"OPC",-0.106436766733465,0.295832907741189
"Smart-seq2","BT1160","BT1160-P1-F07",-0.100741151016342,-0.346254951972711,0.300357359085575,0.304939969774198,"NPC",0.00659620730691228,0.40568112079054
"Smart-seq2","BT1160","BT1160-P1-F10",-0.0574727939530199,-0.386007101292965,0.109531802938524,0.283684678771121,"NPC",0.23162026095803,0.341157472724141
"Smart-seq2","BT1160","BT1160-P1-F11",-0.118009289659939,-0.222493288771898,0.184308496998353,0.457623942215087,"NPC",0.348589870043756,0.575633231875026
